id,pid,ms_subclass,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,bsmtfin_sf_1,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,fireplaces,garage_yr_blt,garage_cars,garage_area,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice
2317,527108010,60,134.0,19378,7,5,2005,2006,456.0,57.0,0.0,1335.0,1392.0,1392,1070,0,2462,1.0,0.0,2,1,4,1,9,1,2006.0,2.0,576.0,239,132,0,168,0,0,0,3,2006,320000
160,535401080,20,69.05520046484602,9830,5,7,1959,2006,0.0,72.0,258.0,733.0,1063.0,1287,0,0,1287,1.0,0.0,1,0,3,1,7,1,1997.0,2.0,576.0,364,17,0,0,182,0,0,3,2010,162000
100,533213030,20,69.05520046484602,4403,7,5,2009,2009,432.0,578.0,0.0,892.0,1470.0,1478,0,0,1478,1.0,0.0,2,1,2,1,7,1,2009.0,2.0,484.0,0,144,0,0,0,0,0,6,2010,222000
482,528250040,60,69.05520046484602,8174,7,5,2003,2003,0.0,494.0,0.0,204.0,698.0,698,644,0,1342,1.0,0.0,2,1,3,1,7,1,2003.0,2.0,393.0,100,56,0,0,0,0,0,5,2009,178000
177,902128170,30,60.0,7200,5,7,1940,1992,294.0,510.0,0.0,278.0,788.0,804,0,0,804,1.0,0.0,1,0,2,1,4,2,1940.0,1.0,240.0,0,0,154,0,0,0,0,2,2010,119000
1971,535477130,60,69.0,7590,5,5,1962,1962,288.0,540.0,0.0,324.0,864.0,876,936,0,1812,0.0,0.0,2,0,4,1,8,1,1962.0,1.0,264.0,0,168,0,0,0,0,0,7,2007,169500
484,528275070,60,69.05520046484602,8795,7,5,2000,2000,0.0,300.0,0.0,652.0,952.0,980,1276,0,2256,0.0,0.0,2,1,4,1,8,1,2000.0,2.0,554.0,224,54,0,0,0,0,0,4,2009,236000
1561,911370490,120,44.0,3843,8,5,2007,2008,186.0,1476.0,0.0,120.0,1596.0,1648,0,0,1648,1.0,1.0,2,0,2,1,5,1,2007.0,2.0,525.0,162,53,0,153,0,0,0,8,2008,294464
992,526354070,60,85.0,11075,6,5,1969,1969,0.0,500.0,276.0,176.0,952.0,1092,1020,0,2112,0.0,0.0,2,1,4,1,9,2,1969.0,2.0,576.0,280,0,0,0,0,0,0,6,2008,206900
73,531367050,60,76.0,10142,7,5,2004,2004,0.0,656.0,0.0,300.0,956.0,956,1128,0,2084,1.0,0.0,2,1,4,1,8,0,2004.0,2.0,618.0,0,45,0,0,0,0,0,1,2010,233000
2646,902110130,30,56.0,7741,6,5,1924,1950,0.0,143.0,72.0,817.0,1032.0,1032,0,0,1032,0.0,0.0,1,0,2,1,5,0,1995.0,1.0,280.0,0,0,112,0,0,0,0,6,2006,108000
994,527106050,60,65.0,8139,6,5,1995,1996,119.0,476.0,0.0,204.0,680.0,680,790,0,1470,0.0,0.0,2,1,3,1,7,1,1995.0,2.0,420.0,192,49,0,0,0,0,0,10,2008,165000
2138,907200270,20,45.0,8982,5,5,1977,1977,0.0,539.0,0.0,501.0,1040.0,1040,0,0,1040,0.0,0.0,1,1,3,1,5,0,1977.0,2.0,748.0,0,0,0,0,0,0,0,1,2007,134900
2013,903231050,45,51.0,6120,5,7,1939,1950,0.0,0.0,0.0,884.0,884.0,884,0,0,884,0.0,0.0,1,0,2,1,5,0,1939.0,1.0,240.0,0,0,136,0,0,0,0,7,2007,113000
2126,907135080,20,70.0,16561,5,5,1996,1996,0.0,549.0,0.0,548.0,1097.0,1097,0,0,1097,1.0,0.0,1,1,3,1,6,0,1996.0,1.0,242.0,306,0,0,0,0,0,0,7,2007,147900
898,908229020,30,56.0,4060,5,8,1922,1950,0.0,0.0,0.0,864.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,4,0,1978.7077955601446,0.0,0.0,0,96,0,0,0,0,0,7,2009,99900
1048,527453160,160,24.0,2308,6,6,1975,1975,0.0,286.0,294.0,275.0,855.0,855,601,0,1456,0.0,0.0,2,1,4,1,7,0,1975.0,2.0,460.0,0,0,0,0,0,0,0,5,2008,143000
2676,903231070,50,52.0,6240,6,6,1934,1950,0.0,0.0,0.0,816.0,816.0,816,0,360,1176,0.0,0.0,1,0,3,1,6,1,1985.0,2.0,528.0,112,0,0,0,0,0,400,9,2006,114500
2498,532378220,20,69.05520046484602,8789,5,6,1967,1967,0.0,659.0,0.0,253.0,912.0,941,0,0,941,0.0,0.0,1,0,3,1,6,1,1967.0,1.0,288.0,64,0,0,0,0,0,0,6,2006,129200
1560,911370410,120,64.0,5587,8,5,2008,2008,186.0,1480.0,0.0,120.0,1600.0,1652,0,0,1652,1.0,1.0,2,0,2,1,5,1,2008.0,2.0,482.0,162,53,0,153,0,0,0,11,2008,392500
296,909427230,70,66.0,9042,7,9,1941,2006,0.0,275.0,0.0,877.0,1152.0,1188,1152,0,2340,0.0,0.0,2,0,4,1,9,2,1941.0,1.0,252.0,0,60,0,0,0,0,2500,5,2010,266500
354,527161040,80,57.0,8923,7,5,1998,1998,0.0,189.0,0.0,195.0,384.0,751,631,0,1382,0.0,0.0,2,1,3,1,7,1,1998.0,2.0,396.0,256,0,0,0,0,0,0,2,2009,177500
970,923201100,20,75.0,12518,5,7,1968,1968,182.0,532.0,0.0,476.0,1008.0,1008,0,0,1008,0.0,0.0,1,0,3,1,6,0,1968.0,1.0,384.0,144,0,0,0,0,0,0,4,2009,139500
884,907420040,60,85.0,11069,6,5,2007,2007,0.0,0.0,0.0,608.0,608.0,608,788,0,1396,0.0,0.0,2,1,3,1,6,1,2007.0,2.0,440.0,100,36,0,0,0,0,0,7,2009,170000
1894,534403290,60,80.0,8800,6,7,1964,1997,306.0,414.0,0.0,431.0,845.0,845,1309,0,2154,0.0,0.0,2,1,5,1,8,1,1964.0,2.0,539.0,0,0,0,0,161,0,0,7,2007,224500
450,528168030,60,96.0,13262,8,5,2003,2004,186.0,0.0,0.0,1082.0,1082.0,1105,1295,0,2400,0.0,0.0,3,1,4,1,10,1,2003.0,3.0,730.0,114,40,0,0,0,0,0,6,2009,290000
2031,903450060,50,69.05520046484602,7758,7,4,1931,1950,600.0,224.0,0.0,816.0,1040.0,1226,592,0,1818,0.0,0.0,1,1,4,1,7,2,1951.0,1.0,240.0,0,0,0,0,184,0,0,6,2007,169500
949,914465055,20,43.0,12118,7,5,2004,2005,108.0,0.0,0.0,1710.0,1710.0,1710,0,0,1710,0.0,0.0,2,0,3,1,7,1,2004.0,2.0,550.0,100,48,0,0,180,0,0,4,2009,240000
1907,534476080,20,80.0,9600,5,6,1955,1955,176.0,368.0,0.0,710.0,1078.0,1150,0,0,1150,1.0,0.0,1,0,2,1,6,0,1955.0,1.0,288.0,0,0,0,0,175,0,0,10,2007,144000
1906,534475170,60,100.0,9500,6,6,1964,1978,272.0,442.0,0.0,374.0,816.0,1127,850,0,1977,0.0,1.0,1,1,4,1,9,1,1964.0,2.0,540.0,0,52,0,0,0,0,0,6,2007,165000
549,531452070,120,50.0,7175,6,5,1990,1991,0.0,0.0,0.0,1332.0,1332.0,1332,0,0,1332,0.0,0.0,2,0,2,1,5,0,1990.0,2.0,542.0,0,60,0,0,0,0,0,2,2009,145000
243,905475510,20,69.05520046484602,11200,5,3,1964,1964,0.0,0.0,0.0,1250.0,1250.0,1298,0,0,1298,0.0,0.0,2,0,3,1,5,0,1964.0,2.0,504.0,0,144,0,0,0,0,0,6,2010,114000
1697,528110070,20,110.0,14226,8,5,2006,2006,375.0,0.0,0.0,1935.0,1935.0,1973,0,0,1973,0.0,0.0,2,0,3,1,9,1,2006.0,3.0,895.0,315,45,0,0,0,0,0,7,2007,395000
2365,527450010,160,24.0,2760,6,5,1973,1973,514.0,0.0,0.0,525.0,525.0,525,567,0,1092,0.0,0.0,1,1,3,1,6,0,1973.0,2.0,440.0,0,0,0,0,0,0,0,12,2006,105500
310,914467040,60,85.0,11050,8,5,1998,1999,0.0,615.0,0.0,434.0,1049.0,1036,880,0,1916,1.0,0.0,2,1,3,1,8,1,1998.0,3.0,741.0,0,70,0,0,0,0,0,5,2010,254900
1961,535451100,20,60.0,7200,5,3,1950,1950,0.0,432.0,0.0,432.0,864.0,1238,0,0,1238,0.0,0.0,1,1,3,1,6,1,1950.0,1.0,357.0,0,171,0,0,0,0,0,11,2007,102000
849,907194010,60,79.0,12420,7,5,2001,2001,0.0,666.0,0.0,278.0,944.0,944,896,0,1840,1.0,0.0,2,1,3,1,6,0,2001.0,2.0,622.0,0,45,0,0,0,0,0,6,2009,230000
2018,903233050,70,51.0,6120,5,8,1920,2004,0.0,0.0,0.0,939.0,939.0,939,574,0,1513,0.0,0.0,1,1,4,1,8,0,1933.0,1.0,180.0,24,0,150,0,0,0,0,5,2007,137500
1328,903201030,30,55.0,7111,5,7,1928,1983,0.0,406.0,273.0,329.0,1008.0,1143,0,0,1143,0.0,0.0,1,0,2,1,5,1,1992.0,1.0,288.0,265,0,0,0,0,0,0,7,2008,138000
801,906201050,80,66.0,19255,6,5,1983,1983,100.0,70.0,450.0,0.0,520.0,1338,0,0,1338,0.0,0.0,1,1,2,1,5,1,1983.0,2.0,576.0,0,0,0,0,0,0,600,9,2009,156500
400,527405180,20,70.0,8120,4,7,1970,1970,0.0,191.0,0.0,673.0,864.0,864,0,0,864,0.0,0.0,1,0,3,1,5,0,1994.0,2.0,463.0,0,0,0,0,0,0,0,7,2009,124500
1650,527325110,60,92.0,11952,7,6,1977,1977,0.0,0.0,0.0,808.0,808.0,1161,808,0,1969,0.0,0.0,2,1,3,1,8,1,1977.0,2.0,534.0,0,0,0,0,276,0,0,11,2007,190000
1084,528228465,20,43.0,3182,7,5,2007,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,388.0,100,16,0,0,0,0,0,3,2008,159895
1522,909250040,70,51.0,9842,5,6,1921,1998,0.0,0.0,0.0,612.0,612.0,990,1611,0,2601,0.0,0.0,3,1,4,1,8,0,1998.0,2.0,621.0,183,0,301,0,0,0,0,5,2008,189000
2496,532378130,20,69.05520046484602,8020,5,6,1964,1964,0.0,644.0,0.0,268.0,912.0,912,0,0,912,0.0,0.0,1,0,3,1,6,0,1978.7077955601446,0.0,0.0,0,0,0,0,0,0,0,4,2006,124000
220,905103060,20,69.05520046484602,11341,5,6,1957,1996,180.0,1302.0,0.0,90.0,1392.0,1392,0,0,1392,1.0,0.0,1,1,3,1,5,1,1957.0,2.0,528.0,0,0,0,0,95,0,0,5,2010,121500
1254,535354200,90,76.0,12436,5,5,1957,1957,0.0,0.0,0.0,1824.0,1824.0,1824,0,0,1824,0.0,0.0,2,0,5,2,9,0,1958.0,2.0,484.0,0,0,0,0,0,0,0,1,2008,146000
1443,907196040,60,75.0,12192,7,5,2000,2001,0.0,663.0,0.0,265.0,928.0,928,895,0,1823,1.0,0.0,2,1,3,1,6,0,2000.0,2.0,626.0,192,36,0,0,0,0,4500,5,2008,235000
2885,911370530,120,44.0,3842,8,5,2004,2005,186.0,1564.0,0.0,30.0,1594.0,1646,0,0,1646,1.0,1.0,2,0,2,1,5,1,2004.0,2.0,525.0,128,53,0,0,155,0,0,12,2006,300000
2920,923228260,160,21.0,1936,4,7,1970,1970,0.0,0.0,0.0,546.0,546.0,546,546,0,1092,0.0,0.0,1,1,3,1,5,0,1978.7077955601446,0.0,0.0,0,0,0,0,0,0,0,6,2006,90500
1197,534225120,90,74.0,13101,5,5,1965,1965,108.0,231.0,0.0,1497.0,1728.0,1728,0,0,1728,0.0,0.0,2,0,6,2,10,0,1987.0,2.0,576.0,0,0,0,0,0,0,0,11,2008,142600
848,907192090,20,67.0,9808,7,5,2002,2002,110.0,788.0,0.0,785.0,1573.0,1573,0,0,1573,1.0,0.0,2,0,3,1,6,0,2002.0,2.0,544.0,0,72,0,0,0,0,0,3,2009,227000
926,909279010,90,69.05520046484602,8145,7,6,1940,1950,0.0,246.0,0.0,674.0,920.0,1240,1240,0,2480,0.0,0.0,2,1,5,2,13,2,1940.0,2.0,400.0,0,0,57,0,0,0,0,7,2009,205000
2158,907295040,20,73.0,17227,8,5,1999,2000,158.0,915.0,0.0,426.0,1341.0,1341,0,0,1341,1.0,0.0,1,1,1,1,5,1,1999.0,2.0,482.0,240,84,0,0,0,0,0,1,2007,246900
1555,911102090,70,60.0,5280,4,7,1895,1950,0.0,0.0,0.0,173.0,173.0,825,536,0,1361,0.0,0.0,1,0,2,1,6,0,1895.0,1.0,185.0,0,123,0,0,0,0,0,7,2008,89000
278,908102300,50,89.0,11792,4,5,1948,1950,0.0,0.0,0.0,744.0,744.0,792,328,0,1120,0.0,0.0,1,0,2,1,5,0,1956.0,2.0,480.0,0,0,0,0,160,0,0,6,2010,64000
2522,533253160,120,40.0,3876,8,5,1978,1978,0.0,652.0,526.0,48.0,1226.0,1226,0,0,1226,1.0,0.0,1,0,1,1,4,1,1978.0,2.0,484.0,133,60,0,0,0,0,0,7,2006,170000
434,528110090,60,107.0,13891,9,5,2008,2009,424.0,0.0,0.0,1734.0,1734.0,1734,1088,0,2822,0.0,0.0,3,1,4,1,12,1,2009.0,3.0,1020.0,52,170,0,0,192,0,0,1,2009,582933
2683,903234030,30,50.0,6000,6,6,1925,1980,0.0,397.0,0.0,706.0,1103.0,1103,0,0,1103,0.0,0.0,1,0,2,1,5,1,1976.0,2.0,440.0,166,120,0,0,0,0,0,7,2006,110500
2173,908127070,20,80.0,8240,6,6,1960,1960,198.0,0.0,0.0,1179.0,1179.0,1179,0,0,1179,0.0,0.0,1,0,2,1,5,0,1960.0,2.0,622.0,0,0,0,0,0,0,0,6,2007,110000
894,908201040,20,50.0,9405,5,9,1947,2008,0.0,0.0,0.0,698.0,698.0,698,0,0,698,0.0,1.0,1,0,2,1,4,0,1978.7077955601446,0.0,0.0,0,200,0,0,0,0,0,6,2009,118000
1066,528170070,60,85.0,10625,7,5,2003,2004,292.0,866.0,0.0,132.0,998.0,1006,1040,0,2046,1.0,0.0,2,1,3,1,8,1,2003.0,3.0,871.0,320,62,0,0,0,0,0,8,2008,284000
1261,535402120,60,70.0,9247,6,6,1962,1962,318.0,319.0,0.0,539.0,858.0,858,858,0,1716,0.0,0.0,1,1,4,1,8,1,1962.0,2.0,490.0,0,84,0,0,120,0,0,3,2008,171000
537,531369010,60,96.0,10628,7,5,2004,2004,0.0,0.0,0.0,835.0,835.0,871,941,0,1812,0.0,0.0,2,1,3,1,8,0,2004.0,2.0,478.0,146,91,0,0,0,0,0,1,2009,193000
2301,923275010,20,69.05520046484602,11000,5,6,1976,2003,0.0,1090.0,0.0,0.0,1090.0,1178,0,0,1178,1.0,0.0,1,1,3,1,6,0,1976.0,2.0,502.0,0,44,0,0,88,0,0,6,2007,135000
2854,909253080,70,54.0,9399,7,8,1919,1950,0.0,0.0,0.0,818.0,818.0,818,818,0,1636,0.0,0.0,1,1,4,1,7,1,1919.0,1.0,288.0,0,0,212,0,0,0,0,9,2006,167000
2649,902128020,20,60.0,7200,4,5,1950,1950,0.0,0.0,0.0,576.0,576.0,864,0,0,864,0.0,0.0,1,0,2,1,5,0,1952.0,1.0,528.0,0,0,0,0,115,0,0,8,2006,105000
2776,907180120,20,78.0,10264,7,5,1999,1999,183.0,1162.0,0.0,426.0,1588.0,1588,0,0,1588,0.0,0.0,2,0,3,1,6,0,1999.0,2.0,472.0,158,29,0,0,0,0,0,8,2006,214000
2403,528172150,60,69.05520046484602,13215,8,5,2004,2004,112.0,994.0,0.0,426.0,1420.0,1426,488,0,1914,1.0,0.0,2,1,3,1,9,1,2004.0,3.0,746.0,168,127,0,0,0,0,0,2,2006,279000
2355,527375160,80,81.0,10530,6,6,1975,2000,248.0,548.0,0.0,127.0,675.0,1109,766,0,1875,0.0,0.0,3,0,3,1,8,1,1975.0,2.0,485.0,48,28,0,0,0,0,0,6,2006,184500
1983,902201130,50,50.0,6000,3,7,1948,2002,0.0,331.0,0.0,318.0,649.0,679,504,0,1183,0.0,0.0,1,1,2,1,6,0,1981.0,1.0,308.0,0,176,0,0,0,0,0,6,2007,120000
547,531450120,60,70.0,7703,6,6,1992,1992,0.0,52.0,364.0,400.0,816.0,833,897,0,1730,0.0,0.0,2,1,3,1,6,0,1992.0,2.0,528.0,0,91,0,0,168,0,0,11,2009,171500
1842,533208070,160,35.0,4251,7,5,2006,2007,0.0,0.0,0.0,625.0,625.0,625,625,0,1250,0.0,0.0,2,1,2,1,5,0,2006.0,2.0,528.0,0,54,0,0,0,0,0,6,2007,164700
2748,906204180,60,88.0,12128,6,4,1989,1989,232.0,549.0,0.0,319.0,868.0,1313,1246,0,2559,0.0,0.0,2,1,4,1,9,1,1989.0,2.0,506.0,0,245,0,0,168,0,0,11,2006,209000
2425,528228430,120,69.05520046484602,3072,7,5,2004,2004,18.0,1059.0,0.0,306.0,1365.0,1548,0,0,1548,1.0,0.0,2,0,2,1,7,1,2004.0,2.0,388.0,143,20,0,0,0,0,0,9,2006,225000
2837,908227040,50,58.0,8410,5,3,1910,1996,0.0,0.0,0.0,658.0,658.0,658,526,0,1184,0.0,0.0,1,0,5,1,8,0,1978.7077955601446,0.0,0.0,0,151,0,0,0,0,0,5,2006,81000
2456,528429100,20,49.0,15218,8,5,2006,2006,99.69590931493346,1562.0,0.0,108.0,1670.0,1670,0,0,1670,1.0,0.0,2,1,2,1,6,1,2006.0,3.0,928.0,0,240,200,0,0,0,0,9,2006,336820
2114,906402070,60,69.05520046484602,14364,7,5,1988,1989,128.0,1065.0,0.0,92.0,1157.0,1180,882,0,2062,1.0,0.0,2,1,3,1,7,1,1988.0,2.0,454.0,60,55,0,0,154,0,0,4,2007,277000
1890,534278190,20,70.0,8680,5,7,1960,1960,0.0,0.0,0.0,894.0,894.0,894,0,0,894,0.0,0.0,1,0,3,1,5,0,1965.0,1.0,312.0,0,0,0,0,0,0,0,1,2007,117600
621,534477110,50,80.0,9600,6,8,1950,2005,0.0,120.0,0.0,736.0,856.0,1112,556,0,1668,0.0,0.0,1,1,3,1,6,0,1950.0,1.0,271.0,0,0,0,0,0,0,0,9,2009,140000
1427,906412050,20,91.0,11778,9,5,2008,2008,402.0,1153.0,0.0,598.0,1751.0,1766,0,0,1766,1.0,0.0,2,1,3,1,8,2,2008.0,3.0,874.0,216,36,0,0,0,0,0,12,2008,395039
1728,528218010,60,59.0,15810,6,5,2007,2007,99.69590931493346,0.0,0.0,768.0,768.0,768,728,0,1496,0.0,0.0,3,0,3,1,7,0,2007.0,2.0,572.0,100,0,0,0,0,0,0,5,2007,181755
2472,531367010,20,91.0,11024,7,5,2005,2006,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,0.0,0.0,2,0,3,1,6,0,2005.0,2.0,612.0,144,55,0,0,0,0,0,10,2006,186800
610,534402170,60,69.05520046484602,8970,5,6,1965,1965,0.0,388.0,0.0,356.0,744.0,825,1315,0,2140,0.0,0.0,2,1,4,1,7,1,1965.0,2.0,549.0,0,40,264,0,0,0,0,6,2009,177500
1950,535379060,30,60.0,10800,4,6,1927,2007,0.0,0.0,0.0,656.0,656.0,968,0,0,968,0.0,0.0,2,0,4,1,5,0,1928.0,1.0,216.0,0,0,0,0,0,0,0,8,2007,64500
94,533205060,120,25.0,4835,7,5,2004,2005,0.0,1298.0,0.0,190.0,1488.0,1488,0,0,1488,1.0,0.0,2,0,2,1,6,1,2004.0,2.0,506.0,168,50,0,0,0,0,0,3,2010,260000
1745,528228555,20,53.0,3710,7,5,2007,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,0.0,0.0,2,0,2,1,6,1,2007.0,2.0,388.0,100,16,0,0,0,0,0,8,2007,185485
744,903231130,30,51.0,6120,5,7,1931,1993,0.0,209.0,0.0,506.0,715.0,875,0,0,875,1.0,0.0,1,0,2,1,5,0,1931.0,1.0,180.0,48,0,0,0,0,0,0,11,2009,105000
1859,533254100,80,80.0,9600,6,7,1976,1994,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,512.0,113,100,0,0,0,0,0,8,2007,187000
2343,527301010,20,91.0,14145,7,7,1984,1998,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,1.0,0.0,2,0,3,1,8,0,1984.0,2.0,440.0,108,45,0,0,0,0,400,5,2006,202500
1713,528172050,20,70.0,9926,7,5,2005,2006,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,1.0,0.0,2,0,3,1,7,0,2005.0,3.0,878.0,100,38,0,0,0,0,0,5,2007,245700
1816,531451150,160,50.0,8012,6,5,1980,1980,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,0.0,0.0,1,1,2,1,5,2,1980.0,1.0,283.0,340,0,0,0,0,0,0,7,2007,128000
2390,528120110,60,80.0,10240,8,5,2005,2005,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,0.0,0.0,2,1,3,1,8,1,2005.0,3.0,878.0,192,52,0,0,0,0,0,3,2006,275500
364,527166010,60,69.05520046484602,10762,7,5,1999,1999,344.0,694.0,0.0,284.0,978.0,1005,978,0,1983,0.0,0.0,2,1,3,1,9,1,1999.0,2.0,490.0,0,0,0,0,0,0,0,5,2009,225000
684,535453100,80,80.0,8000,5,5,1959,1959,0.0,433.0,95.0,0.0,528.0,1183,0,0,1183,1.0,0.0,1,0,3,1,6,0,1959.0,1.0,288.0,0,0,0,0,0,0,0,7,2009,138000
32,527451410,160,21.0,1680,6,5,1971,1971,381.0,0.0,0.0,525.0,525.0,525,567,0,1092,0.0,0.0,1,1,3,1,6,0,1971.0,1.0,264.0,0,0,0,0,0,0,0,3,2010,88000
1698,528110100,60,105.0,13693,9,5,2006,2006,772.0,0.0,0.0,2153.0,2153.0,2069,574,0,2643,0.0,0.0,2,1,3,1,9,1,2006.0,3.0,694.0,414,84,0,0,0,0,0,3,2007,380000
1129,528482020,20,85.0,10625,8,5,2007,2007,292.0,0.0,0.0,1660.0,1660.0,1660,0,0,1660,0.0,0.0,2,0,3,1,7,1,2007.0,3.0,660.0,133,120,0,0,0,0,0,6,2008,256000
165,535456110,20,60.0,7200,5,7,1951,2000,0.0,234.0,486.0,180.0,900.0,900,0,0,900,0.0,1.0,1,0,3,1,5,0,2005.0,2.0,576.0,222,32,0,0,0,0,0,5,2010,134800
935,909451140,160,24.0,1612,6,6,1980,1980,0.0,0.0,0.0,561.0,561.0,561,668,0,1229,0.0,0.0,1,1,2,1,5,1,1980.0,2.0,462.0,154,0,0,0,0,0,0,7,2009,121000
1802,528480020,60,84.0,10207,7,6,2007,2007,0.0,0.0,0.0,874.0,874.0,874,887,0,1761,0.0,0.0,3,0,3,1,7,0,2007.0,2.0,578.0,144,105,0,0,0,0,0,8,2007,227875
250,906378100,20,64.0,10475,8,5,2008,2008,72.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,0.0,0.0,2,0,3,1,7,0,2008.0,3.0,776.0,160,33,0,0,0,0,0,2,2010,245350
2668,902401090,90,33.0,5976,5,7,1920,1950,0.0,0.0,0.0,624.0,624.0,624,624,0,1248,0.0,0.0,2,0,2,2,8,0,1978.7077955601446,0.0,0.0,0,130,256,0,0,0,0,12,2006,93500
236,905426060,30,85.0,10625,5,5,1920,1950,0.0,108.0,0.0,350.0,458.0,835,0,0,835,0.0,0.0,1,0,2,1,5,0,1920.0,1.0,366.0,0,0,77,0,0,0,400,5,2010,83000
2117,906426195,60,69.05520046484602,53107,6,5,1992,1992,0.0,985.0,0.0,595.0,1580.0,1079,874,0,1953,1.0,0.0,2,1,3,1,9,2,1992.0,2.0,501.0,216,231,0,0,0,0,0,6,2007,240000
2029,903430040,45,40.0,5680,5,4,1901,1950,0.0,0.0,0.0,592.0,592.0,933,240,0,1173,0.0,0.0,2,0,3,1,7,0,1920.0,1.0,240.0,0,25,77,0,0,0,0,9,2007,113000
636,535175050,20,66.0,12400,6,7,1958,1998,176.0,585.0,0.0,630.0,1215.0,1215,0,0,1215,0.0,0.0,1,0,3,1,6,0,1958.0,1.0,297.0,0,0,0,0,234,0,0,6,2009,155000
1155,532378200,20,65.0,6768,6,8,1961,1996,0.0,832.0,0.0,80.0,912.0,912,0,0,912,1.0,1.0,1,0,3,1,5,0,1962.0,1.0,288.0,168,0,0,0,0,0,0,5,2008,142000
739,903228120,45,50.0,6000,6,7,1926,2004,0.0,0.0,0.0,884.0,884.0,904,0,0,904,0.0,0.0,1,0,2,1,4,0,1926.0,1.0,180.0,0,0,105,0,0,0,0,1,2009,119000
1608,923400040,50,75.0,12508,6,7,1940,1985,0.0,660.0,0.0,323.0,983.0,983,767,0,1750,1.0,0.0,2,0,4,1,7,0,1989.0,1.0,423.0,245,0,156,0,0,0,1300,7,2008,160000
1087,528235120,60,62.0,7415,6,5,2004,2004,0.0,759.0,0.0,80.0,839.0,864,729,0,1593,1.0,0.0,2,1,3,1,8,1,2004.0,2.0,398.0,100,75,0,0,0,0,0,4,2008,193000
1774,528366070,60,88.0,11762,8,5,1992,1993,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,1.0,0.0,2,1,4,1,9,1,1992.0,2.0,517.0,0,65,0,0,144,0,0,9,2007,263000
2816,907420090,20,65.0,8767,7,5,2005,2005,0.0,24.0,0.0,1286.0,1310.0,1310,0,0,1310,0.0,0.0,2,0,3,1,6,1,2005.0,2.0,400.0,0,0,0,0,0,0,0,7,2006,164990
2194,908276230,20,60.0,8190,4,6,1954,1954,0.0,732.0,0.0,216.0,948.0,948,0,0,948,1.0,0.0,1,0,3,1,5,1,1956.0,1.0,280.0,0,36,0,0,0,0,0,10,2007,119000
523,528458180,20,75.0,7500,8,5,2006,2007,238.0,24.0,0.0,1348.0,1372.0,1448,0,0,1448,0.0,0.0,2,0,2,1,6,1,2006.0,2.0,692.0,0,140,0,0,0,0,0,6,2009,238500
2767,906475200,20,62.0,70761,7,5,1975,1975,0.0,655.0,0.0,878.0,1533.0,1533,0,0,1533,1.0,0.0,2,0,2,1,5,2,1975.0,2.0,576.0,200,54,0,0,0,0,0,12,2006,280000
1837,533206070,120,32.0,3784,8,5,2006,2007,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,1.0,0.0,2,0,2,1,5,0,2006.0,2.0,476.0,0,120,0,0,0,0,0,2,2007,193800
2284,923225040,120,44.0,4224,5,7,1976,1976,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,1.0,0.0,1,0,3,1,6,1,1976.0,2.0,572.0,100,110,0,0,0,0,0,6,2007,129900
1434,907135260,20,57.0,9245,5,5,1994,1995,0.0,686.0,0.0,304.0,990.0,990,0,0,990,0.0,1.0,1,0,3,1,5,0,1996.0,2.0,672.0,0,0,0,0,0,0,0,2,2008,145000
2794,907255050,20,69.05520046484602,14781,8,5,2001,2002,178.0,0.0,0.0,1753.0,1753.0,1787,0,0,1787,0.0,0.0,2,0,3,1,7,1,2001.0,3.0,748.0,198,150,0,0,0,0,0,8,2006,275000
2625,535454030,90,60.0,8544,3,4,1950,1950,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,1950.0,2.0,400.0,0,0,0,0,0,0,0,12,2006,81400
794,905475160,20,62.0,7440,5,6,1954,1954,0.0,173.0,0.0,916.0,1089.0,1089,0,0,1089,1.0,0.0,1,0,3,1,5,1,1954.0,1.0,252.0,328,0,0,0,0,0,0,9,2009,125000
